id,EAP,HPL,MWS
id06940,0.237584892,0.213532447,0.548882661
id11312,0.048002119,0.939173224,0.012824656
id25039,0.091548953,0.014408117,0.89404293
id25401,0.920481535,0.03125745,0.048261015
id21772,0.44446933,0.375473783,0.180056888
id22915,0.04382342,0.916452597,0.039723983
id01096,0.122379108,0.777609938,0.100010954
id15071,0.031575671,0.836721684,0.131702646
id01062,0.321253111,0.015750904,0.662995986
id09059,0.005572211,0.990758777,0.003669012
id16954,0.514599034,0.339576206,0.14582476
id11730,0.45620225,0.217029434,0.326768316
id26294,0.214787689,0.196353096,0.588859215
id00940,0.160381013,0.532515164,0.307103822
id08422,0.24970664,0.627889232,0.122404128
id14612,0.004235222,0.00078775,0.994977028
id11545,0.518073059,0.202552956,0.279373985
id24921,0.524871911,0.119596644,0.355531445
id18942,0.204037352,0.019138297,0.776824351
id23652,0.76426169,0.114879282,0.120859028
id07261,0.399811457,0.090876235,0.509312308
id11791,0.619094184,0.153423618,0.227482198
id07207,0.60908359,0.259946513,0.130969898
id19774,0.986841237,0.011789062,0.001369701
id06049,0.565037758,0.160834751,0.274127491
id13983,0.664996913,0.104639038,0.230364049
id27463,0.430115771,0.193719022,0.376165208
id09046,0.050698997,0.279830199,0.669470805
id25994,0.242820443,0.717512798,0.039666759
id02689,0.202444374,0.719647537,0.077908089
id14829,0.336307379,0.656632164,0.007060457
id20759,0.793381257,0.019180793,0.18743795
id27848,0.838788961,0.041823548,0.119387492
id08225,0.344956044,0.029959685,0.625084271
id17637,0.524495123,0.167406809,0.308098068
id15355,0.873996322,0.014726902,0.111276776
id13448,0.941269559,0.056003416,0.002727025
id01981,0.410329042,0.110751907,0.478919051
id09107,0.604270497,0.122703832,0.273025671
id20630,0.932763568,0.045990793,0.02124564
id10726,0.403348029,0.356494127,0.240157844
id03636,0.028469419,0.573624477,0.397906104
id01736,0.224233487,0.120608771,0.655157741
id23828,0.063821733,0.871252543,0.064925724
id27861,0.1323667,0.762564209,0.105069091
id14983,0.858041731,0.060598528,0.081359741
id04726,0.274376952,0.296162017,0.429461031
id03313,0.390106817,0.06819629,0.541696893
id21981,0.543154711,0.440623196,0.016222093
id20082,0.720580991,0.211693718,0.067725291
id03502,0.256299339,0.090148909,0.653551752
id04804,0.410820583,0.17287637,0.416303047
id20635,0.528692891,0.155944711,0.315362398
id09564,0.761970385,0.080602473,0.157427142
id01354,0.197111797,0.732152662,0.070735541
id09441,0.08503827,0.00220288,0.91275885
id07175,0.893555034,0.009204072,0.097240893
id15544,0.023813086,0.046897118,0.929289797
id25935,0.283026612,0.63531398,0.081659408
id19230,0.118138466,0.880755016,0.001106518
id00718,0.175427326,0.025192955,0.799379719
id00274,0.62045881,0.308745157,0.070796034
id16546,0.9710513,0.020062637,0.008886063
id02136,0.001958746,0.94908899,0.048952264
id19618,0.185841541,0.686874006,0.127284453
id00503,0.139597142,0.009550929,0.850851929
id11300,0.539076451,0.421275206,0.039648344
id21526,0.034734879,0.957021838,0.008243283
id07300,0.166644552,0.160738088,0.672617361
id18782,0.353289415,0.641089916,0.005620668
id01883,0.018181118,0.975910974,0.005907908
id25235,0.819070133,0.063853567,0.1170763
id03747,0.283745287,0.27486169,0.441393023
id07155,0.721773667,0.234436429,0.043789904
id00565,0.999997006,2.52E-06,4.73E-07
id11232,0.995503619,0.003344298,0.001152083
id00722,0.08441159,0.391083722,0.524504687
id19963,0.259405129,0.119834522,0.620760349
id16866,0.963039291,0.032032259,0.00492845
id17280,0.313656813,0.459238282,0.227104904
id04309,0.65641965,0.231139378,0.112440971
id23317,0.045923328,0.942850203,0.011226468
id25757,0.251803384,0.714004904,0.034191711
id17088,0.038281464,0.063016377,0.898702159
id19779,0.286749712,0.014586238,0.69866405
id26845,0.029237254,0.883670868,0.087091878
id01923,0.818027561,0.062340583,0.119631857
id09394,0.062826274,0.145793597,0.79138013
id25978,0.362528192,0.365308942,0.272162867
id03898,0.070575098,0.891321098,0.038103804
id11967,0.089264772,0.034447537,0.876287691
id14964,0.804314851,0.098763552,0.096921596
id06337,0.304588572,0.493078726,0.202332702
id26501,0.095488754,0.293184218,0.611327028
id20513,0.88949585,0.108684589,0.001819561
id05044,0.932122101,0.050527472,0.017350427
id07951,0.038264212,0.01832723,0.943408557
id14796,0.238458118,0.177471525,0.584070357
id09780,0.480187545,0.101862953,0.417949502
id13597,0.991091317,0.008290357,0.000618326
id26413,0.836183852,0.134492152,0.029323996
id14007,0.035523861,0.937386399,0.02708974
id01799,0.275314231,0.261152346,0.463533423
id24712,0.011130387,0.832866574,0.156003039
id13156,0.03222667,0.125296417,0.842476913
id25468,0.007006295,0.025575174,0.967418531
id25877,0.561189437,0.107296001,0.331514562
id22485,0.001866012,0.998133261,7.26E-07
id09229,0.137012997,0.194511275,0.668475727
id25687,0.509817383,0.286997401,0.203185216
id12266,0.07745471,0.498411229,0.42413406
id19723,0.788970909,0.086542866,0.124486225
id03536,0.992548512,0.004998471,0.002453017
id24370,0.012934486,0.981634239,0.005431274
id10745,0.261200377,0.323089625,0.415709999
id17620,0.829910365,0.089976939,0.080112695
id16290,0.004308079,0.994320418,0.001371502
id04325,0.39037926,0.378010132,0.231610608
id23332,0.048476783,0.023702753,0.927820463
id15082,7.48E-07,0.999991749,7.50E-06
id21581,0.528749161,0.177097481,0.294153358
id17460,0.898205407,0.042909561,0.058885033
id17003,0.844970478,0.091982464,0.063047058
id15193,0.000514959,0.97411802,0.02536702
id08389,0.153911657,0.224068887,0.622019456
id19831,0.078860888,0.009186656,0.911952456
id25627,0.063202232,0.033743527,0.903054241
id14051,0.638204676,0.243646929,0.118148395
id00942,0.943403058,0.0451807,0.011416242
id09184,0.265462038,0.625082385,0.109455576
id21762,0.742550395,0.220199989,0.037249616
id07390,0.695244895,0.139324323,0.165430782
id25785,0.233637218,0.692547063,0.07381572
id17567,0.136824237,0.812334089,0.050841673
id13118,0.090563645,0.776533936,0.13290242
id17508,0.043387616,0.041115813,0.915496571
id21192,0.687323435,0.01538377,0.297292794
id27884,0.373919708,0.132260473,0.493819818
id08686,0.169813491,0.361148306,0.469038203
id01360,0.791783982,0.174037117,0.034178901
id13689,0.239453986,0.674605148,0.085940867
id01772,0.445391678,0.078343576,0.476264746
id17507,0.308982415,0.622846454,0.068171132
id17644,0.72399278,0.126632693,0.149374527
id00494,0.68576824,0.259065807,0.055165953
id09881,0.296066728,0.606269251,0.097664021
id02306,0.125876624,0.113330843,0.760792533
id06761,0.839052158,0.125029361,0.035918482
id15045,0.338820938,0.380606675,0.280572388
id05992,0.620551159,0.000559427,0.378889413
id18245,0.743800882,0.046953009,0.209246109
id01047,0.659339253,0.083908571,0.256752175
id23601,0.11397025,0.009855062,0.876174688
id13140,0.775277657,0.108069994,0.11665235
id05280,4.51E-07,0.999451722,0.000547827
id03728,0.253113561,0.051011753,0.695874686
id15626,0.633190847,0.059724892,0.307084262
id03086,0.028372565,0.000297149,0.971330286
id27898,0.491779307,0.340855522,0.167365171
id05891,0.991920665,7.08E-05,0.008008575
id02214,0.247230647,0.321121883,0.43164747
id17274,0.035044899,0.083603766,0.881351335
id09359,0.821581369,0.015385021,0.163033611
id03320,0.855311939,0.038938573,0.105749489
id26061,0.711208166,0.248384607,0.040407226
id02869,0.828539624,0.142671745,0.028788631
id21891,0.010649427,0.987801148,0.001549425
id06182,0.599379679,0.178367894,0.222252427
id13429,0.097080573,0.902148862,0.000770565
id15943,0.115696871,0.192114767,0.692188362
id13008,0.446254147,0.155561379,0.398184474
id08587,0.474255425,0.383728503,0.142016073
id03346,0.796645344,0.19026009,0.013094567
id02052,0.035327128,0.233022324,0.731650548
id00916,0.241569093,0.692568467,0.06586244
id11093,0.451541328,0.027740968,0.520717704
id15190,0.987861647,0.008457812,0.003680542
id23076,0.301740999,0.393404737,0.304854265
id25738,0.00180411,0.991882743,0.006313147
id21546,0.180708306,0.0126338,0.806657894
id17764,0.927353798,0.020376373,0.052269829
id11990,0.764866495,0.115169397,0.119964108
id21050,0.951520753,0.045476398,0.003002848
id18324,0.404594549,0.142730967,0.452674484
id20690,0.734602332,0.090680057,0.174717611
id19799,0.499682901,0.265171834,0.235145265
id12658,0.985354841,0.010740827,0.003904332
id03781,0.155495185,0.022674181,0.821830634
id04870,0.015575231,0.892052162,0.092372606
id20596,0.801133521,0.170608836,0.028257643
id26849,0.923356221,0.054179873,0.022463905
id00600,0.241281659,0.75301887,0.005699471
id11902,0.817424553,0.115137736,0.067437711
id19219,0.861776468,0.082690788,0.055532744
id14788,0.455381208,0.537638252,0.00698054
id22482,7.59E-07,0.999111015,0.000888226
id15378,0.077501921,0.911659941,0.010838137
id14696,0.049999717,0.847689848,0.102310435
id17359,0.379704799,0.465776117,0.154519084
id16190,0.712618269,0.096777748,0.190603983
id21285,0.508364657,0.231958884,0.25967646
id06812,0.788117386,0.18595363,0.025928984
id15579,0.008342883,0.983125579,0.008531538
id26672,0.996705941,0.002760225,0.000533833
id09842,0.006425721,0.983886987,0.009687292
id06045,0.978213626,0.01431057,0.007475804
id21233,0.827367229,0.090518284,0.082114487
id16227,0.893987525,0.03399991,0.072012565
id17437,0.034361493,0.815143102,0.150495405
id02309,0.849471281,0.14244322,0.008085498
id18232,0.023284193,0.048047676,0.928668131
id23419,3.33E-14,1.67E-14,1
id11924,0.995882526,0.000121623,0.003995852
id12263,0.999069398,0.000657596,0.000273006
id16734,0.694920966,0.236653283,0.068425751
id07989,0.977506405,0.016693666,0.005799929
id24633,0.028087373,0.055794956,0.916117671
id19770,0.901116374,0.022265118,0.076618509
id05094,0.474266163,0.196556093,0.329177744
id07252,0.367740668,0.399202343,0.233056989
id12536,0.572110532,0.237358541,0.190530927
id24324,0.904226975,0.023430852,0.072342172
id25546,0.559994886,0.103587998,0.336417116
id24732,0.871956049,0.069749948,0.058294003
id07280,0.056490309,0.119401108,0.824108583
id23268,0.668166579,0.287073252,0.044760169
id18050,0.236726889,0.074788239,0.688484872
id19360,0.724221012,0.163450514,0.112328474
id00456,0.072187413,0.922155312,0.005657274
id14069,0.335819106,0.635868804,0.02831209
id24965,0.035450887,0.936846428,0.027702685
id13245,0.779459025,0.06885751,0.151683466
id22515,0.08444508,0.858887245,0.056667675
id11332,0.895994716,0.070203474,0.03380181
id19876,0.071388853,0.007423636,0.921187511
id18315,0.742844501,0.119758621,0.137396878
id05260,0.22664148,0.651263512,0.122095009
id14594,0.117449486,0.858433334,0.02411718
id12867,0.820244518,0.139422106,0.040333376
id05902,0.527924781,0.306088035,0.165987184
id06390,0.008586481,0.001383275,0.990030244
id06005,0.473573204,0.371216839,0.155209957
id24075,0.180331863,0.175761976,0.643906161
id12630,0.466944665,0.469438428,0.063616907
id26378,0.162508632,0.308150733,0.529340634
id05535,0.127152303,0.511349407,0.361498289
id26702,0.008934487,0.028907706,0.962157807
id25209,0.438850713,0.157064394,0.404084893
id19835,0.007702085,0.33491568,0.657382235
id09511,0.098577354,0.875317337,0.026105309
id27364,0.461783203,0.513519435,0.024697361
id09695,0.997165558,0.001830769,0.001003673
id16165,0.174896693,0.820113766,0.004989541
id19503,0.019904743,0.001782746,0.978312511
id13511,0.071787858,0.070115457,0.858096684
id18752,0.379652352,0.03736303,0.582984618
id18278,0.834818267,0.162405067,0.002776666
id27219,0.300148823,0.317283564,0.382567613
id05454,0.000227984,0.983216671,0.016555345
id12347,0.294272053,0.35388331,0.351844638
id10397,0.55480942,0.101415061,0.343775519
id18543,0.556901151,0.148677806,0.294421042
id05210,0.848077272,0.150103319,0.001819409
id23141,0.441894915,0.449071026,0.109034059
id17139,0.869378471,0.126961029,0.003660501
id21399,0.974116865,0.016297452,0.009585683
id18728,0.490679902,0.25376438,0.255555717
id12170,0.624930652,0.268038621,0.107030726
id02225,0.050730545,0.52071437,0.428555085
id27210,0.325213905,0.599099812,0.075686283
id01242,0.128080587,0.059865532,0.812053881
id16587,0.444161196,0.211839227,0.343999577
id11144,0.388533544,0.417147203,0.194319253
id13709,0.508195368,0.261844916,0.229959717
id00841,0.110483948,0.32708485,0.562431202
id09692,0.057996373,0.167898817,0.774104809
id07635,0.958718688,0.013109251,0.028172061
id11375,0.965894998,0.021595037,0.012509965
id05703,0.821057043,0.053237247,0.125705711
id02757,0.92867327,0.07019511,0.001131621
id08216,0.143929937,0.827501831,0.028568233
id09311,0.293288219,0.417489773,0.289222008
id11169,0.675566478,0.179450663,0.144982859
id23806,0.934675685,0.007815438,0.057508877
id01253,0.153782779,0.002625049,0.843592172
id27558,0.509761643,0.137498707,0.35273965
id06695,0.999776045,5.17E-07,0.000223437
id22654,0.130652757,0.303793713,0.565553529
id16201,0.669592603,0.043257147,0.28715025
id00873,0.309855509,0.681579054,0.008565437
id07131,0.661321432,0.296469785,0.042208783
id11454,0.174160188,0.723810661,0.102029151
id19481,0.985872478,0.008576998,0.005550524
id16409,0.573521653,0.305691058,0.120787289
id01686,0.601060644,0.107856556,0.2910828
id24068,0.550065888,0.266931075,0.183003038
id14825,0.871615167,0.054376208,0.074008625
id13611,0.805242181,0.180207606,0.014550213
id05586,0.967053907,0.021690241,0.011255852
id04497,0.56701878,0.368753906,0.064227314
id13912,0.296546981,0.588002823,0.115450196
id09675,0.620646393,0.346834206,0.032519401
id23620,0.132372298,0.599991891,0.267635811
id05596,0.060858414,0.710620591,0.228520996
id09067,0.202307064,0.215808737,0.5818842
id05445,0.196535058,0.604038335,0.199426607
id16825,0.011137016,0.001730896,0.987132089
id21127,0.953784567,0.013306296,0.032909137
id01740,0.063244491,0.008174127,0.928581383
id12719,0.82965339,0.069175428,0.101171182
id14137,0.152225903,0.136125648,0.711648449
id08909,0.290759296,0.33763037,0.371610334
id24041,0.792323323,0.184748093,0.022928584
id14489,0.790608735,0.169796235,0.03959503
id14961,0.031342192,0.020905427,0.947752381
id19923,0.608906012,0.340492499,0.05060149
id03339,0.409781114,0.463104569,0.127114317
id08864,0.022600169,0.127537875,0.849861956
id19803,0.233778645,0.504036932,0.262184423
id09810,0.879821099,0.021626426,0.098552475
id23324,0.039353491,0.000226157,0.960420352
id22050,0.150511485,0.589885743,0.259602772
id11386,0.16003583,0.775105788,0.064858382
id14739,0.871175459,0.003413698,0.125410843
id02882,0.757237653,0.146995427,0.09576692
id11988,0.237238656,0.504536989,0.258224355
id18839,0.089752819,0.903571974,0.006675207
id08474,0.00817742,0.975263149,0.016559431
id01060,0.03236583,0.963561836,0.004072335
id06551,0.825125794,0.126858239,0.048015967
id06210,0.142302529,0.051274139,0.806423332
id12349,0.515002657,0.20885677,0.276140573
id21813,0.398278743,0.130261572,0.471459685
id13028,0.26367137,0.114476872,0.621851758
id10021,0.240366711,0.139696921,0.619936368
id07425,0.132442169,0.01899803,0.848559802
id24409,0.009750241,0.990097474,0.000152285
id21183,0.78068497,0.150701952,0.068613078
id26178,0.261104382,0.720978531,0.017917087
id24033,0.482268131,0.123968447,0.393763423
id14793,1.86E-06,9.34E-07,0.999997201
id03053,0.920396031,0.071863561,0.007740409
id24285,0.04882404,0.267114224,0.684061737
id09137,0.846299022,0.115973173,0.037727805
id03185,0.772040377,0.185672397,0.042287226
id21242,0.269783374,0.408605755,0.321610871
id17446,0.741017377,0.093480695,0.165501928
id00087,0.100021102,0.897799449,0.002179449
id11019,0.89785702,0.068273933,0.033869047
id18832,0.0974182,0.873880588,0.028701212
id19224,0.498462846,0.281997341,0.219539813
id17436,0.391172781,0.031648218,0.577179001
id09895,0.00256783,0.000175336,0.997256834
id20296,0.439342684,0.047541557,0.513115759
id03074,0.151105434,0.651784674,0.197109893
id09152,0.008514263,0.991265228,0.000220508
id15277,0.130185217,0.442943648,0.426871135
id07520,0.764632816,0.229152584,0.0062146
id12928,0.006550106,0.985625109,0.007824785
id06197,0.455921686,0.274108966,0.269969348
id24099,0.946889859,0.013190473,0.039919668
id17392,0.584909836,0.208760869,0.206329295
id17303,0.875960353,0.02515492,0.098884727
id05682,0.902432162,0.057676666,0.039891173
id14339,0.814861232,0.10683757,0.078301198
id07873,0.049392864,0.027203089,0.923404048
id06939,0.480168688,0.448637912,0.071193399
id14827,0.626496697,0.122972904,0.250530399
id19768,0.827440489,0.083942661,0.08861685
id18080,0.968410772,0.017912003,0.013677225
id17384,0.759841012,0.164796579,0.075362409
id12059,0.804381584,0.109362984,0.086255432
id27382,0.030895551,0.01120149,0.957902959
id23252,0.663099091,0.126182137,0.210718772
id14797,0.211634128,0.366021965,0.422343907
id25826,0.021585295,0.080111732,0.898302973
id27569,0.88131813,0.002825495,0.115856375
id05079,0.825113548,0.111372558,0.063513895
id23749,0.501418165,0.341457613,0.157124222
id04852,0.012739214,0.001251005,0.98600978
id08920,0.477669112,0.406961933,0.115368954
id15229,0.464889682,0.120769993,0.414340325
id11992,0.613660474,0.258178224,0.128161302
id21087,0.26076243,0.087771117,0.651466453
id22173,0.360441004,0.303986289,0.335572707
id26488,0.493738722,0.129045823,0.377215455
id09378,0.587924445,0.175052116,0.237023439
id19280,0.22340288,0.714604241,0.061992879
id00701,0.106756274,0.191740584,0.701503142
id18252,0.831913039,0.127433215,0.040653746
id19850,0.094966303,0.546120401,0.358913296
id00967,0.287029934,0.506583316,0.20638675
id00670,0.710614413,0.103617892,0.185767695
id10795,0.211430732,0.015058477,0.773510791
id27312,0.690178828,0.141623139,0.168198033
id10703,0.041363402,0.156770558,0.80186604
id25596,0.458085872,0.277242286,0.264671843
id00443,0.093482465,0.00199124,0.904526295
id21638,0.16410267,0.207000972,0.628896358
id15800,0.056129395,0.852524779,0.091345826
